year,Para-1,Para-2,Para-3,Para-4,Para-5,Para-6,Para-7,Para-8,Para-9,Para-10,Para-11,Para-12,Para-13
1.0,796.0,1181.0,23.8,0.0,24.0,110.0,11630.0,350.0,28.0,2.5,16.0,5.0,1.102
2.0,796.0,1038.5,22.3,0.0,18.0,111.0,11900.0,385.0,39.5,2.9,21.0,5.0,1.085
3.0,796.0,1178.8,24.4,0.0,24.0,110.0,12234.0,405.0,51.8,3.8,21.0,5.0,1.121
4.0,796.0,1132.3,23.9,0.0,19.0,109.0,12340.0,390.0,57.8,4.4,23.0,5.0,1.177
5.0,796.0,1302.3,24.0,0.0,21.0,104.0,12590.0,430.0,66.8,5.3,27.0,6.0,1.801
6.0,796.0,1166.8,23.9,0.0,25.0,108.0,12650.0,460.0,73.5,6.4,27.0,6.0,1.837
7.0,796.0,1099.2,25.1,0.0,27.0,109.0,12710.0,445.0,81.7,7.3,33.0,6.0,1.828
8.0,796.0,1611.8,23.9,0.0,32.0,112.0,12785.0,480.0,89.4,7.8,35.0,9.0,1.853
9.0,796.0,1507.7,24.4,0.0,20.0,109.0,12840.0,495.0,96.5,8.6,39.0,9.0,1.883
10.0,796.0,947.6,24.1,0.0,20.0,105.0,12940.0,490.0,99.3,9.2,42.0,12.0,1.912
